Date,Anderson,Andrews,Angelina,Aransas,Archer,Armstrong,Atascosa,Austin,Bailey,Bandera,Bastrop,Baylor,Bee,Bell,Bexar,Blanco,Borden,Bosque,Bowie,Brazoria,Brazos,Brewster,Briscoe,Brooks,Brown,Burleson,Burnet,Caldwell,Calhoun,Callahan,Cameron,Camp,Carson,Cass,Castro,Chambers,Cherokee,Childress,Clay,Cochran,Coke,Coleman,Collin,Collingsworth,Colorado,Comal,Comanche,Concho,Cooke,Coryell,Cottle,Crane,Crockett,Crosby,Culberson,Dallam,Dallas,Dawson,DeWitt,Deaf Smith,Delta,Denton,Dickens,Dimmit,Donley,Duval,Eastland,Ector,Edwards,El Paso,Ellis,Erath,Falls,Fannin,Fayette,Fisher,Floyd,Foard,Fort Bend,Franklin,Freestone,Frio,Gaines,Galveston,Garza,Gillespie,Glasscock,Goliad,Gonzales,Gray,Grayson,Gregg,Grimes,Guadalupe,Hale,Hall,Hamilton,Hansford,Hardeman,Hardin,Harris,Harrison,Hartley,Haskell,Hays,Hemphill,Henderson,Hidalgo,Hill,Hockley,Hood,Hopkins,Houston,Howard,Hudspeth,Hunt,Hutchinson,Irion,Jack,Jackson,Jasper,Jeff Davis,Jefferson,Jim Hogg,Jim Wells,Johnson,Jones,Karnes,Kaufman,Kendall,Kenedy,Kent,Kerr,Kimble,King,Kinney,Kleberg,Knox,La Salle,Lamar,Lamb,Lampasas,Lavaca,Lee,Leon,Liberty,Limestone,Lipscomb,Live Oak,Llano,Loving,Lubbock,Lynn,Madison,Marion,Martin,Mason,Matagorda,Maverick,McCulloch,McLennan,McMullen,Medina,Menard,Midland,Milam,Mills,Mitchell,Montague,Montgomery,Moore,Morris,Motley,Nacogdoches,Navarro,Newton,Nolan,Nueces,Ochiltree,Oldham,Orange,Palo Pinto,Panola,Parker,Parmer,Pecos,Polk,Potter,Presidio,Rains,Randall,Reagan,Real,Red River,Reeves,Refugio,Roberts,Robertson,Rockwall,Runnels,Rusk,Sabine,San Augustine,San Jacinto,San Patricio,San Saba,Schleicher,Scurry,Shackelford,Shelby,Sherman,Smith,Somervell,Starr,Stephens,Sterling,Stonewall,Sutton,Swisher,Tarrant,Taylor,Terrell,Terry,Throckmorton,Titus,Tom Green,Travis,Trinity,Tyler,Upshur,Upton,Uvalde,Val Verde,Van Zandt,Victoria,Walker,Waller,Ward,Washington,Webb,Wharton,Wheeler,Wichita,Wilbarger,Willacy,Williamson,Wilson,Winkler,Wise,Wood,Yoakum,Young,Zapata,Zavala
2/10/21,-8,6,130,5,-1,5,65,15,9,12,43,0,28,99,1348,4,2,11,23,163,45,6,6,-1,0,4,19,6,43,3,72,1,16,1,31,0,22,5,3,2,0,2,414,2,5,111,6,1,8,-141,0,-1,5,47,-2,5,1303,0,1,28,2,680,8,45,7,4,14,198,0,373,118,21,2,19,8,-1,29,2,611,1,6,21,0,159,27,21,-2,0,24,3,132,0,3,162,26,6,1,27,0,29,409,13,1,0,123,8,0,670,27,79,25,16,3,7,2,0,50,3,0,9,16,6,63,13,13,127,-2,12,104,58,0,0,69,-1,0,1,11,1,0,61,33,16,11,24,2,34,17,4,0,4,0,56,0,0,4,2,5,20,58,4,127,0,0,-2,0,26,2,0,15,413,11,2,3,7,38,6,0,74,6,10,24,10,4,132,4,8,44,19,5,0,13,1,0,2,6,2,0,2,71,7,29,2,3,8,0,-4,0,221,1,4,4,0,3,56,-1,0,0,6,11,893,11,-4,0,1,8,23,346,0,5,6,4,16,0,0,25,65,27,6,2,282,23,5,43,3,24,371,50,2,44,0,0,11,20,36
2/11/21,-4,0,0,10,6,0,9,3,1,0,38,0,7,113,660,3,0,3,29,294,131,2,0,0,0,13,28,17,7,1,110,4,0,4,0,169,16,-9,3,0,0,0,687,0,15,81,9,0,4,-67,0,1,7,1,-1,2,1231,3,0,8,0,725,-1,5,2,-1,3,266,0,505,87,5,3,12,21,1,2,3,469,2,10,13,0,192,1,2,0,0,12,2,39,0,11,37,8,0,3,9,8,0,680,24,0,3,92,0,0,505,8,2,31,14,2,8,2,0,3,2,3,5,15,5,25,1,8,113,27,0,97,12,0,0,32,4,0,0,4,0,0,30,1,28,15,32,7,17,17,0,0,28,0,70,0,3,4,0,7,18,20,2,159,0,0,1,453,11,2,4,3,216,1,6,0,17,0,0,6,93,2,1,0,11,8,104,1,10,0,44,6,0,61,-3,0,5,-4,3,0,11,45,0,13,7,0,11,0,-1,2,235,1,4,0,0,0,27,-5,0,0,4,1,1311,27,0,1,0,12,22,347,1,2,14,0,11,0,0,29,28,6,10,16,0,37,4,32,11,33,160,10,2,26,0,1,17,6,7
2/12/21,21,1,0,11,0,0,20,20,1,11,40,-1,9,62,902,5,0,4,47,17,65,2,0,3,0,10,30,-27,9,6,65,2,4,10,0,0,6,1,2,1,-1,0,490,0,12,65,36,1,12,-1,0,5,3,0,2,0,1020,0,-1,6,1,676,0,22,0,-1,8,290,0,467,81,11,-8,1,9,0,3,0,562,4,-10,19,0,178,0,14,1,0,0,5,0,136,14,68,0,0,4,2,0,0,1581,23,0,0,64,0,93,587,14,6,14,13,6,4,1,0,1,2,2,-1,15,0,16,0,17,93,3,8,53,24,1,0,15,5,0,0,12,0,0,11,0,14,9,34,6,74,15,1,8,27,0,73,0,5,4,4,6,14,75,3,56,3,666,0,0,0,3,0,6,333,5,7,0,19,0,11,0,96,0,0,0,8,4,94,0,7,0,8,0,13,17,4,0,4,5,1,0,4,34,1,5,0,0,14,0,-25,0,235,1,3,0,130,3,39,2,-1,0,-1,1,1034,33,0,0,0,20,24,287,2,7,12,-8,10,32,43,0,23,31,5,21,0,10,1,37,2,22,263,31,2,37,32,0,18,7,29
2/13/21,-2,0,0,10,0,0,21,13,1,7,20,0,26,73,716,0,0,6,30,122,72,6,0,1,150,9,21,11,12,5,191,12,0,5,2,66,11,-2,0,1,-1,1,424,0,2,31,3,0,21,10,0,0,2,0,0,3,845,2,29,7,3,529,2,1,0,5,1,138,1,433,85,8,8,17,11,0,0,0,477,-1,-100,6,7,221,0,7,1,0,10,0,72,0,19,70,14,0,3,1,1,104,1442,16,0,1,-19,0,0,635,25,3,8,11,5,-13,5,0,1,1,3,3,14,5,19,1,7,40,11,14,47,20,0,0,29,1,0,0,5,4,0,24,2,9,4,10,6,48,22,0,0,10,0,42,3,0,3,0,7,23,0,1,46,0,13,0,0,0,1,0,3,267,0,3,0,22,0,0,3,60,1,1,227,5,4,39,2,3,0,13,14,0,13,2,0,2,9,0,0,4,41,2,15,3,0,13,0,3,1,234,0,7,0,0,1,35,-1,0,1,1,0,920,53,0,7,0,17,16,279,10,1,13,0,10,0,0,62,96,21,6,9,554,9,0,20,0,14,250,24,6,31,0,1,1,12,20
2/14/21,7,0,0,2,0,0,0,17,0,0,-4,0,25,0,684,-1,0,0,10,215,0,1,0,2,0,-1,-1,-1,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0,-1,0,879,0,0,0,1,318,0,0,0,0,0,0,0,328,0,0,-1,0,0,0,0,0,0,4,0,0,0,75,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,2394,11,0,0,0,0,55,0,0,0,0,10,7,1,-1,0,0,0,0,0,0,0,103,1,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,47,0,0,0,0,0,45,0,0,1,1,0,34,18,0,31,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,62,0,0,0,0,9,0,0,2,0,0,1,5,0,0,0,0,5,5,0,0,0,0,14,0,0,9,88,0,1,0,0,5,0,136,0,29,0,0,0,1,0,921,23,0,0,0,5,0,0,4,0,8,3,9,0,36,0,18,11,0,-1,13,27,0,0,0,16,0,0,1,0,20,0,0,24,0
2/15/21,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,29,115,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,10,0,0,0,0,0,0,0,0,0,7,1,5,3,93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,28,0,0,6,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,68,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,16,0,0,2,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,797,8,0,0,0,9,0,0,2,0,6,0,8,0,0,0,31,17,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/21,0,0,0,-21,0,0,0,6,0,0,50,0,-68,0,0,5,0,15,19,98,0,0,0,-1,0,13,46,29,0,0,0,1,0,2,0,0,0,0,0,0,0,0,760,0,1,0,0,0,0,63,0,1,0,0,0,0,730,0,0,0,0,0,0,0,0,1,0,0,0,223,0,0,6,0,11,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,119,0,35,0,0,0,3,0,0,0,1262,3,0,0,0,0,0,0,28,0,0,8,5,0,2,0,0,0,0,0,0,1,15,-2,-100,0,0,0,0,0,0,0,0,0,0,0,-63,0,0,0,0,22,0,14,7,29,10,0,0,13,0,14,0,6,0,0,2,18,0,1,23,0,0,0,0,0,2,0,0,0,0,1,0,17,0,0,0,27,0,0,0,0,6,0,0,1,0,21,3,0,14,0,0,0,2,-5,0,20,0,0,4,0,0,7,0,3,0,0,0,1,0,0,0,-288,0,1,0,1,0,0,4,0,0,0,5,0,0,1,0,5,-1,0,0,0,0,25,22,0,26,0,11,0,0,0,-75,0,0,0,0,0,0,0,6,0
2/17/21,11,0,0,3,2,0,0,10,0,0,10,0,4,26,0,3,0,2,15,-13,0,-5,0,1,0,3,7,6,0,6,0,2,0,3,0,0,0,0,5,0,0,0,336,0,5,0,12,1,35,2,1,-3,0,0,-2,0,245,0,0,0,0,0,0,0,0,0,19,0,0,208,265,23,4,34,0,0,0,0,0,1,0,0,0,0,0,0,-3,0,0,0,0,69,6,0,0,0,0,0,0,19,10,5,0,3,0,0,31,596,12,0,77,0,1,6,-6,0,0,-1,3,0,0,4,0,0,4,248,6,0,249,0,0,1,0,-2,0,0,5,2,0,26,0,0,0,4,3,23,1,0,0,1,0,49,0,0,0,-2,-2,4,0,-4,0,0,0,-1,0,0,0,0,17,0,0,2,0,5,0,0,0,17,0,0,0,29,9,243,0,-3,0,0,3,6,0,0,0,1,1,4,0,3,127,5,4,0,0,7,0,8,0,0,3,2,0,110,4,17,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,-1,2,0,43,0,16,13,0,4,149,15,0,0,14,5,0,0,0,81,24,0,28,6,0
2/18/21,0,0,0,1,0,0,0,9,0,0,4,0,0,0,0,1,0,0,8,0,0,0,0,1,0,1,8,8,0,0,0,3,0,2,0,0,0,0,0,0,0,0,170,0,2,0,0,1,0,1,0,1,0,0,2,0,383,3,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,-4,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,104,37,0,3,0,13,0,0,0,0,0,1082,10,0,0,0,0,0,144,10,0,0,1,3,-2,-1,0,0,2,-1,0,15,1,0,0,1,-8,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,6,0,7,3,28,0,0,0,1,0,32,1,1,0,1,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,40,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,-12,0,0,1,0,0,6,0,0,1,0,0,-4,0,0,2,0,0,0,4,0,0,0,0,0,497,0,0,2,0,1,0,0,7,0,3,0,0,0,0,26,10,13,-1,1,0,34,0,0,0,11,0,0,-2,0,0,5,0,1,0
2/19/21,3,0,0,0,0,0,11,-2,0,1,5,0,3,0,0,0,0,5,24,119,0,1,0,2,0,0,4,4,5,0,0,1,0,10,0,0,16,0,0,0,0,0,115,0,0,0,0,1,0,6,0,0,1,0,6,0,266,2,0,0,2,0,0,1,0,1,0,0,0,213,0,0,1,0,5,0,0,0,0,2,2,3,1,383,0,0,0,0,2,0,4,37,4,30,5,0,1,0,0,0,78,27,0,0,0,0,52,454,5,0,0,0,3,-1,4,0,0,0,0,1,11,0,10,0,1,0,0,4,0,7,0,0,4,1,0,0,4,0,0,107,0,2,2,6,2,5,11,0,0,5,0,22,1,1,4,0,0,7,0,0,0,0,11,0,0,0,2,0,0,0,0,2,0,-1,0,5,5,32,0,0,0,0,4,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,16,0,0,1,0,0,0,0,0,0,0,60,0,20,0,0,0,0,0,450,0,0,8,0,3,0,0,0,7,2,0,0,0,19,0,45,6,7,3,51,7,0,0,0,0,0,7,0,0,12,1,0,0,4
2/20/21,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,9,36,0,0,2,0,51,3,6,5,0,3,388,5,12,4,1,0,0,4,0,2,1,1,68,2,0,0,5,0,10,2,0,2,2,10,1,169,290,0,0,17,0,0,2,0,1,0,1,0,0,213,75,8,-15,15,0,0,9,0,276,3,0,0,0,37,12,0,0,0,0,-88,17,0,2,0,4,3,0,20,1,8,1115,8,22,0,0,2,0,477,7,23,25,22,8,2,4,0,12,0,0,0,-4,0,25,0,0,78,6,0,79,0,0,0,0,1,0,0,0,5,0,0,3,3,0,6,0,6,4,2,0,1,0,49,0,-1,0,1,4,6,0,5,0,0,0,0,0,76,0,0,4,983,10,4,2,2,0,3,0,36,3,7,76,2,1,58,8,0,0,0,1,0,0,0,0,2,1,1,0,3,62,0,14,2,0,11,0,1,2,0,1,3,25,0,4,12,0,0,0,1,1,1166,0,0,1,0,8,62,0,0,6,2,1,0,0,0,24,2,2,7,2,0,2,4,0,8,5,0,0,1,24,0,0,3,7,0
2/21/21,2,0,0,4,0,0,0,4,0,0,0,0,5,0,2217,0,0,0,14,33,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,78,0,1,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,1,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,556,3,0,0,0,104,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,392,13,0,0,0,0,10,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,1,0,0,11,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,0,10,0,0,0,0,3,0,0,1,0,0,-1,0,0,2,0,0,-3,0,0,0,0,0,5,0,0,6,0,0,0,0,0,2,0,19,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,3,1,5,0,2,0,10,8,1,0,0,1,0,0,0,6,0,0,0,0,3,0,0,2,0
2/22/21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3498,0,0,0,8,0,0,0,0,0,0,2,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,12,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,3,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1358,2,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,7,8,0,0,5,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,8,0,0,0,27,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,16,271,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/21,1,0,141,0,2,0,269,-1,4,77,13,0,-1,87,230,0,0,2,20,647,387,0,1,2,0,2,8,5,230,8,139,0,0,7,1,29,12,3,1,1,1,0,310,0,4,49,1,1,5,11,1,0,0,1,1,-22,348,0,12,9,0,989,1,55,0,0,0,361,7,301,67,7,-7,4,7,0,8,0,661,1,-10,42,0,0,2,85,1,0,106,13,5,0,8,573,3,0,1,0,1,0,761,2,26,1,209,0,0,697,1,1,23,1,0,3,3,0,6,1,-1,87,13,1,25,0,11,50,3,88,59,202,0,0,155,0,0,4,3,0,113,0,1,10,83,7,0,69,2,2,0,11,0,18,0,2,0,0,1,8,0,1,479,1,36,0,96,0,4,0,5,286,1,0,0,9,0,1,1,48,0,0,0,5,8,63,0,9,54,14,0,0,38,0,8,0,1,-2,0,0,40,0,6,0,6,10,0,4,1,-1,0,5,1,0,0,24,-2,1,0,2,0,415,99,0,0,0,3,0,397,2,20,1,1,10,0,0,6,12,5,2,6,0,9,0,111,8,4,0,250,0,19,0,0,3,7,43
2/24/21,5,0,0,3,2,0,6,12,3,4,20,0,48,88,270,0,0,7,10,87,109,2,0,0,0,3,4,16,3,3,65,-1,0,1,0,29,6,-4,1,2,0,0,438,0,8,48,16,-1,5,12,0,5,1,-1,-1,-15,412,0,0,1,1,835,0,4,0,53,25,213,0,382,43,10,6,4,2,0,0,0,132,2,-19,15,0,292,0,16,0,0,0,-10,117,30,23,28,0,0,-2,0,0,25,503,9,14,0,88,0,30,613,4,4,4,3,-1,11,-2,0,1,3,1,14,7,0,155,0,9,49,1,-1,27,11,0,0,22,0,0,0,3,0,5,19,0,4,7,24,5,34,15,2,16,3,0,21,0,-4,2,-1,2,6,101,4,79,0,0,0,0,16,7,2,2,93,0,2,0,13,0,1,3,32,0,0,145,4,6,33,-1,-2,0,47,0,4,49,-3,0,0,4,5,0,5,23,0,13,0,0,3,0,-9,1,0,0,2,0,79,0,15,-4,0,2,0,1,368,18,0,0,0,11,13,392,1,2,7,-2,9,0,24,34,10,11,5,11,0,11,2,40,2,2,0,15,3,23,14,0,7,1,5
2/25/21,-5,0,0,4,1,0,25,6,1,8,22,0,-55,77,371,1,0,3,6,155,146,-2,1,0,0,5,9,9,12,2,31,6,2,-2,0,46,5,1,0,0,0,4,250,0,2,75,14,0,8,7,0,1,0,0,1,6,789,4,0,4,1,575,-1,6,0,-48,15,112,0,326,73,10,-1,12,5,0,1,0,172,2,6,7,1,179,0,5,0,0,11,6,20,0,7,67,11,3,0,1,1,0,529,13,-1,0,62,0,0,850,3,2,16,14,0,1,0,0,5,1,1,4,7,1,30,3,11,83,4,2,72,24,0,0,27,0,0,1,5,0,2,18,1,5,6,8,3,48,22,0,0,1,0,45,0,7,2,0,1,15,0,3,70,0,4,0,0,4,0,6,5,140,6,3,0,10,0,2,0,51,1,0,0,10,3,48,2,30,0,22,-2,0,17,1,0,4,3,3,0,-1,71,2,10,1,0,10,0,0,0,1,0,3,0,0,3,36,2,0,0,-2,5,470,37,0,0,0,6,10,237,3,1,3,-1,10,88,0,20,5,15,1,7,136,12,0,32,3,10,0,26,2,31,0,0,10,1,6
2/26/21,24,0,0,1,1,0,12,9,0,2,19,0,2,84,404,0,0,8,17,284,90,2,0,2,0,3,24,16,6,3,29,5,0,3,1,18,3,3,1,0,0,1,458,0,3,49,75,11,14,0,0,0,0,0,0,1,614,0,-4,2,2,556,0,3,0,5,11,47,0,192,70,11,7,5,5,0,0,1,126,1,5,10,0,132,1,16,0,0,5,-2,8,47,1,48,5,0,1,1,0,86,796,11,0,2,56,1,50,803,9,4,5,8,3,1,0,0,3,0,2,3,0,0,41,0,16,68,5,7,51,23,0,1,3,0,0,0,1,1,5,20,0,4,4,6,1,38,2,0,0,12,0,30,0,4,1,0,1,8,42,3,70,2,6,0,0,0,4,0,3,283,0,2,0,12,0,0,0,72,1,0,102,2,7,63,2,-9,0,26,1,2,16,0,0,2,2,2,0,2,34,2,15,0,0,4,0,2,1,0,0,4,0,109,1,7,1,0,2,4,1,758,11,0,0,0,2,11,212,-1,0,7,15,1,0,27,18,24,12,5,10,6,4,1,14,3,21,0,33,1,9,24,0,4,1,5
2/27/21,13,15,116,1,3,0,0,7,1,0,16,0,2,63,501,2,0,1,31,72,121,1,0,0,62,0,14,2,0,4,73,5,0,2,0,0,0,5,6,2,0,1,252,0,2,39,62,12,15,40,0,1,3,2,2,1,726,0,0,-1,2,526,2,0,0,2,23,2,0,479,55,6,4,5,10,0,0,1,377,0,7,0,0,162,0,0,0,0,0,12,8,31,7,0,3,0,2,0,1,0,3227,8,0,2,46,0,20,978,0,1,27,7,3,6,0,0,0,0,0,0,9,3,46,0,13,41,23,0,47,0,0,0,0,2,-2,0,6,0,0,0,7,4,0,4,4,35,1,0,3,14,0,25,0,6,2,1,1,8,3,3,58,-1,0,1,0,21,0,2,11,137,1,-1,0,20,0,0,3,63,0,0,0,7,7,72,0,2,52,14,1,8,17,0,0,0,1,2,0,7,41,4,3,0,4,3,67,2,1,1,1,3,0,88,8,37,-4,0,0,2,0,1234,37,0,0,0,4,11,315,2,6,4,1,0,0,23,0,-59,6,0,6,0,2,0,11,7,18,0,0,4,9,21,0,6,0,0
2/28/21,0,0,0,8,0,0,7,6,0,1,0,0,3,0,482,0,0,0,11,189,0,-1,0,3,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,189,0,4,0,0,1,0,0,0,-1,0,0,0,0,570,0,3,0,1,346,0,7,0,15,0,0,0,245,0,0,0,0,0,0,0,0,0,2,0,5,0,160,0,6,0,0,8,0,0,0,0,22,0,0,0,0,0,0,723,4,0,0,0,0,0,0,0,0,0,6,0,-1,0,0,0,0,0,2,0,1,0,0,19,0,0,8,0,15,0,0,5,0,0,0,20,0,2,0,0,0,1,0,0,44,0,0,0,0,0,24,0,0,2,1,3,7,0,0,0,0,20,0,0,0,0,0,0,0,0,3,0,20,0,0,0,41,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,6,0,0,0,0,13,0,0,2,0,0,0,0,0,2,0,0,0,28,0,0,0,0,0,0,45,0,0,0,6,9,255,8,0,3,0,1,0,0,11,27,10,1,0,73,18,0,0,0,5,0,10,0,0,0,0,0,4,3
3/1/21,0,0,0,0,0,0,0,6,0,0,23,0,0,0,809,2,0,3,2,132,0,0,0,0,0,5,29,30,0,0,0,1,0,3,0,0,0,0,0,0,0,0,115,0,6,0,0,-1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1353,2,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,7,12,14,0,0,9,0,13,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,103,0,0,54,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,593,16,0,0,0,2,6,19,1,0,2,0,7,0,0,0,9,22,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/21,-9,0,71,11,0,0,14,5,1,3,23,0,9,80,288,1,0,1,29,74,139,1,0,3,0,2,20,13,11,2,172,0,3,2,0,12,7,0,3,1,29,0,0,0,3,85,28,4,12,21,3,-1,0,4,1,-2,751,0,-1,7,0,703,0,3,0,0,8,14,0,183,119,10,0,38,10,0,-2,0,149,0,-1,7,0,145,3,14,-1,33,4,16,51,0,2,40,3,1,1,1,0,0,862,3,10,0,79,0,0,620,0,2,28,8,3,0,1,0,0,0,0,4,4,1,15,0,56,90,-14,6,102,10,0,0,3,0,0,0,7,0,51,28,0,3,1,4,0,14,3,0,0,4,0,15,0,3,0,1,0,3,35,2,108,0,8,0,0,21,0,0,12,529,4,0,0,21,0,1,0,36,2,0,0,5,2,82,1,34,12,14,0,0,6,0,1,0,-1,-1,0,2,53,4,9,0,0,5,0,-5,1,-1041,0,1,0,0,4,40,16,0,0,1,0,395,9,0,4,0,3,6,265,1,4,2,0,2,0,0,0,32,18,-1,8,0,4,1,20,1,5,1341,20,1,50,0,1,3,5,3
3/3/21,14,0,0,1,4,0,6,13,-1,4,20,1,-13,41,249,0,0,1,8,112,126,13,1,4,0,4,11,5,22,1,43,3,2,5,-1,26,0,-3,1,2,1,0,0,-1,8,13,0,0,1,10,0,0,0,3,0,46,526,0,3,2,0,474,0,19,2,-9,1,8,0,276,103,7,0,8,7,0,0,0,498,2,4,3,0,160,0,12,0,0,2,2,11,24,0,74,6,-2,3,4,0,0,2387,4,15,0,63,-1,18,327,5,5,2,9,3,8,2,0,0,0,1,10,0,6,93,0,0,47,-15,10,9,10,0,0,11,1,0,1,7,0,12,0,3,3,11,7,2,20,1,1,0,1,0,16,0,2,0,0,3,12,4,1,60,0,16,0,0,0,1,0,0,107,23,2,0,5,0,0,1,49,1,2,0,1,0,21,5,11,0,24,4,1,16,1,2,2,1,5,0,1,38,0,12,0,0,4,0,-2,0,0,0,1,37,65,0,37,-2,2,0,1,1,429,3,0,0,0,9,8,187,0,0,5,0,3,0,19,44,1,9,5,1,72,1,0,21,0,10,210,22,1,7,16,0,2,1,7
3/4/21,-1,0,0,0,3,0,9,5,2,8,17,0,-7,49,190,1,0,3,17,17,71,-3,0,0,0,4,12,3,3,2,64,0,3,3,2,18,11,1,2,1,0,0,312,0,2,25,0,1,3,9,0,-2,1,1,1,169,718,1,-1,8,1,650,1,0,3,1,5,5,0,374,381,9,21,9,13,0,0,0,444,1,7,0,0,102,2,1,1,0,1,6,3,0,1,16,5,0,1,4,0,45,1615,1,108,0,43,2,0,457,4,1,18,3,6,3,2,0,7,-1,1,0,4,1,15,0,5,60,-6,7,56,15,0,1,4,1,0,0,4,0,10,19,1,0,5,6,1,21,6,1,0,4,0,5,1,2,0,1,-2,11,0,1,45,0,33,0,0,11,3,0,4,237,12,0,0,1,17,0,3,38,5,1,-47,5,-1,46,1,0,0,40,6,0,27,0,0,0,0,1,0,4,35,3,-2,3,0,3,0,-5,0,-1,0,1,0,0,3,1,5,0,0,2,4,658,35,1,0,0,4,9,186,1,3,1,-2,4,49,0,25,-16,24,3,4,0,1,1,8,1,-5,57,6,4,16,0,0,2,3,0
3/5/21,13,1,0,4,1,0,10,14,4,1,37,0,18,60,242,0,0,1,35,281,117,1,0,0,0,1,25,10,6,0,48,0,1,5,2,25,1,0,0,1,4,0,104,0,15,22,0,0,5,4,0,0,0,6,0,1,781,0,0,0,1,573,-1,0,0,5,1,15,0,248,21,8,1,-1,8,0,0,0,312,2,2,1,0,75,4,0,0,0,3,3,13,17,9,6,3,0,2,0,0,0,1364,4,-2,0,27,0,13,281,3,2,7,4,6,2,2,0,4,0,0,0,5,-1,15,1,11,33,-2,1,33,1,0,0,14,0,0,0,2,0,-2,0,10,4,2,16,1,21,4,0,0,6,0,27,0,6,1,0,0,7,0,3,54,0,7,0,388,6,0,0,0,186,2,1,0,11,0,0,0,44,-1,0,0,3,4,25,-1,10,0,22,0,1,13,-1,0,1,-1,1,0,1,32,0,11,0,0,2,0,1,0,0,0,0,0,48,2,11,1,0,0,0,1,506,15,0,0,0,1,7,91,0,1,9,0,2,0,15,5,2,9,1,3,0,10,-1,17,0,17,56,5,1,9,12,0,1,0,0
